aggregation_version,experiment,family,phase,source_kind,model,source_model_version,source_analysis_version,protocol,regime,mode,horizon_seconds,nominal_coverage,calibrated,metric,aggregation,n_seeds,seeds,value_median,value_minimum,value_maximum,users,sessions,origins,seed_inferential_test
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,history_informed,300,,,mae_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,8.242945671081543,8.211639404296875,8.25429630279541,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,history_informed,300,,,rmse_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,9.855692863464355,9.83042049407959,9.868404388427734,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,,,bias_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.4976235032081604,0.3931753039360046,0.509951651096344,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,,,mae_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,6.244334220886231,6.233643054962158,6.263705253601074,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,60,,,rmse_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,7.57034969329834,7.568637847900391,7.589880466461182,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,,,bias_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.7627928256988525,0.5724277496337891,0.9317280650138856,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,,,mae_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,7.813691139221191,7.805972576141357,7.854025363922119,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,180,,,rmse_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,9.40524196624756,9.391830444335938,9.442131996154783,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,,,bias_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.5694196224212646,0.3597369492053985,0.776722252368927,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,,,mae_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,8.340431213378906,8.32426643371582,8.348260879516602,127,19062,123370,False
0.22.0,unseen_main,,development,point,history_quantile_tcn,0.11.0,,unseen_main,unseen_user_validation,zero_history,300,,,rmse_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,9.986157417297363,9.970725059509276,10.007293701171877,127,19062,123370,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.5,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.057842344045639,0.0511215925216674,0.0869041681289672,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.5,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.0,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.5,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,7.695469379425049,7.219204902648926,7.875063419342041,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.5,false,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.4421576559543609,0.4130958318710327,0.4488784074783325,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.5,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0546461045742034,0.0433051288127899,0.0869041681289672,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.5,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0205078125,0.0,0.068359375,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.5,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,7.798098087310791,7.330134868621826,7.916079044342041,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.5,true,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.4453538954257965,0.4130958318710327,0.4566948711872101,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.8,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0814987301826477,0.0635696530342102,0.0956054210662842,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.8,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.0,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.8,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,15.537660598754885,14.872698783874512,16.128360748291016,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.8,false,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.7185012698173523,0.7043945789337158,0.7364303469657898,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.8,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0781140804290771,0.0635696530342102,0.0956054210662842,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.8,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.078125,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.8,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,15.67959690093994,14.88960075378418,16.128360748291016,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.8,true,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.7218859195709229,0.7043945789337158,0.7364303469657898,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.9,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0792690753936767,0.0695432066917419,0.090511405467987,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.9,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.0,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.9,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,21.08312225341797,20.24550437927246,21.90169715881348,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.9,false,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.8207309246063232,0.8094885945320129,0.8304567933082581,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.9,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0728290319442749,0.0686391830444336,0.0896954774856567,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.9,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.040496826171875,0.0,0.2398834228515625,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.9,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,21.562889099121094,20.306264877319336,21.90169715881348,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,60,0.9,true,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.8271709680557251,0.8103045225143433,0.8313608169555664,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,180,0.5,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0875635743141174,0.0847796499729156,0.0958251357078552,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,180,0.5,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.0,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,180,0.5,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,10.350593566894531,10.265192031860352,10.688148498535156,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,180,0.5,false,picp,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.4124364256858825,0.4041748642921448,0.4152203500270843,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,180,0.5,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0875635743141174,0.0847796499729156,0.0937412083148956,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,180,0.5,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,0.0,0.0,0.0240936279296875,41,2275,26235,False
0.22.0,unseen_main,,external,interval,history_quantile_tcn,0.11.0,0.21.0,unseen_main,goldencheetah_external__indoor_virtual_cycling,zero_history,180,0.5,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",5,20260722;20260723;20260724;20260725;20260726,10.350593566894531,10.287301063537598,10.688148498535156,41,2275,26235,False
