model_version,regime,mode,horizon_seconds,nominal_coverage,calibrated,picp,absolute_coverage_error,mean_interval_width_bpm,conformal_adjustment_bpm,users,sessions,origins
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.9,False,0.9007212519645692,0.000721251964569,26.50427627563477,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.9,False,0.8303503394126892,0.0696496605873108,35.00212097167969,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.9,False,0.8198983073234558,0.0801016926765442,38.81722259521485,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.9,True,0.90092533826828,0.00092533826828,26.53552627563477,0.015625,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.9,True,0.8303503394126892,0.0696496605873108,35.00212097167969,0.0,18,234,1523
0.12.0,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.9,True,0.8198983073234558,0.0801016926765442,38.81722259521485,0.0,18,234,1523
0.12.0,unseen_sport__running,history_informed,60,0.5,False,0.5382634997367859,0.0382634997367858,8.949374198913574,0.0,448,44652,308648
0.12.0,unseen_sport__running,history_informed,180,0.5,False,0.5761145353317261,0.076114535331726,12.40129280090332,0.0,448,44652,308648
0.12.0,unseen_sport__running,history_informed,300,0.5,False,0.5614601373672485,0.0614601373672485,14.022459983825684,0.0,448,44652,308648
0.12.0,unseen_sport__running,history_informed,60,0.5,True,0.5444483160972595,0.0444483160972595,9.05874729156494,0.0546875,448,44652,308648
0.12.0,unseen_sport__running,history_informed,180,0.5,True,0.5761145353317261,0.076114535331726,12.40129280090332,0.0,448,44652,308648
0.12.0,unseen_sport__running,history_informed,300,0.5,True,0.5614601373672485,0.0614601373672485,14.022459983825684,0.0,448,44652,308648
0.12.0,unseen_sport__running,history_informed,60,0.8,False,0.8476414084434509,0.0476414084434508,18.76056289672852,0.0,448,44652,308648
0.12.0,unseen_sport__running,history_informed,180,0.8,False,0.846589207649231,0.0465892076492309,25.28623580932617,0.0,448,44652,308648
0.12.0,unseen_sport__running,history_informed,300,0.8,False,0.8362401127815247,0.0362401127815246,28.56100845336914,0.0,448,44652,308648
0.12.0,unseen_sport__running,history_informed,60,0.8,True,0.8481774926185608,0.0481774926185607,18.78400039672852,0.01171875,448,44652,308648
0.12.0,unseen_sport__running,history_informed,180,0.8,True,0.8529428839683533,0.0529428839683532,25.69247817993164,0.203125,448,44652,308648
0.12.0,unseen_sport__running,history_informed,300,0.8,True,0.8362401127815247,0.0362401127815246,28.56100845336914,0.0,448,44652,308648
0.12.0,unseen_sport__running,history_informed,60,0.9,False,0.9248650670051576,0.0248650670051574,25.60661125183105,0.0,448,44652,308648
0.12.0,unseen_sport__running,history_informed,180,0.9,False,0.9213045835494996,0.0213045835494994,34.05624771118164,0.0,448,44652,308648
0.12.0,unseen_sport__running,history_informed,300,0.9,False,0.913265585899353,0.013265585899353,37.84651565551758,0.0,448,44652,308648
0.12.0,unseen_sport__running,history_informed,60,0.9,True,0.9289463758468628,0.0289463758468627,26.03401756286621,0.2137527465820312,448,44652,308648
0.12.0,unseen_sport__running,history_informed,180,0.9,True,0.926907241344452,0.0269072413444518,34.972877502441406,0.4583282470703125,448,44652,308648
0.12.0,unseen_sport__running,history_informed,300,0.9,True,0.9163184762001038,0.0163184762001037,38.31525039672852,0.234375,448,44652,308648
0.12.0,unseen_sport__running,zero_history,60,0.5,False,0.5390602946281433,0.0390602946281433,8.727343559265137,0.0,448,44652,308648
0.12.0,unseen_sport__running,zero_history,180,0.5,False,0.5825163125991821,0.0825163125991821,12.150053024291992,0.0,448,44652,308648
0.12.0,unseen_sport__running,zero_history,300,0.5,False,0.5695204734802246,0.0695204734802246,13.72942066192627,0.0,448,44652,308648
0.12.0,unseen_sport__running,zero_history,60,0.5,True,0.548006534576416,0.048006534576416,8.874801635742188,0.07373046875,448,44652,308648
0.12.0,unseen_sport__running,zero_history,180,0.5,True,0.5825163125991821,0.0825163125991821,12.150053024291992,0.0,448,44652,308648
0.12.0,unseen_sport__running,zero_history,300,0.5,True,0.5695204734802246,0.0695204734802246,13.72942066192627,0.0,448,44652,308648
0.12.0,unseen_sport__running,zero_history,60,0.8,False,0.8515290021896362,0.0515290021896361,18.43814468383789,0.0,448,44652,308648
0.12.0,unseen_sport__running,zero_history,180,0.8,False,0.8533190488815308,0.0533190488815307,25.04001235961914,0.0,448,44652,308648
0.12.0,unseen_sport__running,zero_history,300,0.8,False,0.8429550528526306,0.0429550528526305,28.357860565185547,0.0,448,44652,308648
0.12.0,unseen_sport__running,zero_history,60,0.8,True,0.8539109826087952,0.0539109826087951,18.54750633239746,0.0546875,448,44652,308648
0.12.0,unseen_sport__running,zero_history,180,0.8,True,0.8599408268928528,0.0599408268928527,25.47750663757324,0.21875,448,44652,308648
0.12.0,unseen_sport__running,zero_history,300,0.8,True,0.8429550528526306,0.0429550528526305,28.357860565185547,0.0,448,44652,308648
0.12.0,unseen_sport__running,zero_history,60,0.9,False,0.928222119808197,0.028222119808197,25.210567474365234,0.0,448,44652,308648
0.12.0,unseen_sport__running,zero_history,180,0.9,False,0.924045979976654,0.024045979976654,33.90639114379883,0.0,448,44652,308648
0.12.0,unseen_sport__running,zero_history,300,0.9,False,0.9177504777908324,0.0177504777908324,37.77896118164063,0.0,448,44652,308648
0.12.0,unseen_sport__running,zero_history,60,0.9,True,0.934301257133484,0.0343012571334838,25.93698501586914,0.36328125,448,44652,308648
0.12.0,unseen_sport__running,zero_history,180,0.9,True,0.9318246841430664,0.0318246841430663,35.10947799682617,0.6015625,448,44652,308648
0.12.0,unseen_sport__running,zero_history,300,0.9,True,0.9239493608474731,0.0239493608474731,38.64389419555664,0.4324798583984375,448,44652,308648
0.12.0,joint_user_sport__running,history_informed,60,0.5,False,0.559418261051178,0.0594182610511779,8.953948020935059,0.0,88,8431,60542
0.12.0,joint_user_sport__running,history_informed,180,0.5,False,0.5931195616722107,0.0931195616722107,12.237421035766602,0.0,88,8431,60542
0.12.0,joint_user_sport__running,history_informed,300,0.5,False,0.5775342583656311,0.0775342583656311,13.814624786376951,0.0,88,8431,60542
0.12.0,joint_user_sport__running,history_informed,60,0.5,True,0.5686781406402588,0.0686781406402587,9.063278198242188,0.0546875,88,8431,60542
0.12.0,joint_user_sport__running,history_informed,180,0.5,True,0.5931195616722107,0.0931195616722107,12.237421035766602,0.0,88,8431,60542
